Energy (eV),Intensity (a.u.)
66.87179487179488,58.0
66.95384615384616,57.0
67.03589743589744,57.0
67.11794871794872,57.0
67.2,57.0
67.28205128205128,57.0
67.36410256410257,57.0
67.44615384615385,57.0
67.52820512820513,57.0
67.61025641025641,57.0
67.6923076923077,57.0
67.77435897435898,57.0
67.85641025641026,56.0
67.93846153846154,56.0
68.02051282051282,56.0
68.1025641025641,56.0
68.18461538461538,56.0
68.26666666666667,56.0
68.34871794871795,56.0
68.43076923076923,56.0
68.51282051282051,56.0
68.59487179487179,56.0
68.67692307692307,56.0
68.75897435897436,56.0
68.84102564102564,55.0
68.92307692307692,55.0
69.0051282051282,54.0
69.08717948717948,54.0
69.16923076923077,54.0
69.25128205128205,54.0
69.33333333333333,54.0
69.41538461538461,54.0
69.49743589743589,54.0
69.57948717948717,54.0
69.66153846153846,54.0
69.74358974358974,53.0
69.82564102564102,52.0
69.9076923076923,52.0
69.98974358974358,52.0
70.07179487179488,51.0
70.15384615384616,51.0
70.23589743589744,51.0
70.31794871794872,50.0
70.4,49.0
70.48205128205129,49.0
70.56410256410257,48.0
70.64615384615385,48.0
70.72820512820513,47.0
70.81025641025641,47.0
70.8923076923077,46.0
70.97435897435898,45.0
71.05641025641026,44.0
71.13846153846154,43.0
71.22051282051282,42.0
71.3025641025641,41.0
71.38461538461539,40.0
71.46666666666667,40.0
71.54871794871795,39.0
71.63076923076923,38.0
71.71282051282051,37.0
71.7948717948718,37.0
71.87692307692308,35.0
71.95897435897436,35.0
72.04102564102564,33.0
72.12307692307692,32.0
72.2051282051282,32.0
72.28717948717949,32.0
72.36923076923077,32.0
