Energy (eV),Derivative of intensity (a.u.)
47.58974358974359,0.2915214866434379
47.67179487179487,0.28919860627177707
47.753846153846155,0.28919860627177707
47.83589743589744,0.28803716608594665
47.91794871794872,0.28222996515679444
48.0,0.28222996515679444
48.08205128205128,0.28222996515679444
48.16410256410256,0.2764227642276422
48.246153846153845,0.2764227642276422
48.32820512820513,0.27293844367015097
48.41025641025641,0.27177700348432055
48.49230769230769,0.2706155632984901
48.57435897435897,0.2706155632984901
48.656410256410254,0.2694541231126597
48.738461538461536,0.2682926829268293
48.82051282051282,0.26713124274099886
48.9025641025641,0.26596980255516844
48.98461538461538,0.264808362369338
49.06666666666667,0.2636469221835076
49.14871794871795,0.2636469221835076
49.23076923076923,0.2624854819976772
49.312820512820515,0.2624854819976772
49.3948717948718,0.26132404181184676
49.47692307692308,0.26132404181184676
49.55897435897436,0.26016260162601634
49.64102564102564,0.26016260162601634
49.723076923076924,0.26016260162601634
49.805128205128206,0.2590011614401858
49.88717948717949,0.2590011614401858
49.96923076923077,0.2590011614401858
50.05128205128205,0.2590011614401858
50.13333333333333,0.2590011614401858
50.215384615384615,0.2590011614401858
50.297435897435896,0.2590011614401858
50.37948717948718,0.2590011614401858
50.46153846153846,0.2590011614401858
50.54358974358974,0.2590011614401858
50.62564102564102,0.2590011614401858
50.707692307692305,0.2578397212543554
50.78974358974359,0.2578397212543554
50.87179487179487,0.2578397212543554
50.95384615384615,0.2578397212543554
51.03589743589744,0.2578397212543554
51.11794871794872,0.2590011614401858
51.2,0.2590011614401858
51.282051282051285,0.2590011614401858
51.364102564102566,0.2590011614401858
51.44615384615385,0.26016260162601634
51.52820512820513,0.26016260162601634
51.61025641025641,0.26016260162601634
51.69230769230769,0.26016260162601634
51.774358974358975,0.26016260162601634
51.85641025641026,0.26016260162601634
51.93846153846154,0.26016260162601634
52.02051282051282,0.26016260162601634
52.1025641025641,0.26016260162601634
52.184615384615384,0.26016260162601634
52.266666666666666,0.26132404181184676
52.34871794871795,0.26132404181184676
52.43076923076923,0.26132404181184676
52.51282051282051,0.2624854819976772
52.59487179487179,0.2624854819976772
52.676923076923075,0.26132404181184676
52.758974358974356,0.26016260162601634
52.84102564102564,0.26016260162601634
52.92307692307692,0.26016260162601634
53.0051282051282,0.26016260162601634
53.08717948717949,0.26016260162601634
53.16923076923077,0.26016260162601634
53.251282051282054,0.26016260162601634
53.333333333333336,0.26016260162601634
53.41538461538462,0.26016260162601634
53.4974358974359,0.26016260162601634
53.57948717948718,0.26016260162601634
53.66153846153846,0.26016260162601634
53.743589743589745,0.26016260162601634
53.825641025641026,0.26016260162601634
53.90769230769231,0.2590011614401858
53.98974358974359,0.2590011614401858
54.07179487179487,0.2590011614401858
54.15384615384615,0.2590011614401858
54.235897435897435,0.26016260162601634
54.31794871794872,0.26132404181184676
54.4,0.2624854819976772
54.48205128205128,0.2636469221835076
54.56410256410256,0.2636469221835076
54.646153846153844,0.26596980255516844
54.728205128205126,0.26596980255516844
54.81025641025641,0.26713124274099886
54.89230769230769,0.2682926829268293
54.97435897435897,0.2682926829268293
55.05641025641026,0.27177700348432055
55.13846153846154,0.27177700348432055
55.22051282051282,0.27177700348432055
55.302564102564105,0.2740998838559814
55.38461538461539,0.2752613240418118
55.46666666666667,0.2752613240418118
55.54871794871795,0.2764227642276422
55.63076923076923,0.2764227642276422
55.712820512820514,0.27874564459930307
55.794871794871796,0.2799070847851335
55.87692307692308,0.281068524970964
55.95897435897436,0.28222996515679444
56.04102564102564,0.2845528455284553
56.12307692307692,0.2845528455284553
56.205128205128204,0.28803716608594665
56.287179487179486,0.28803716608594665
56.36923076923077,0.28919860627177707
56.45128205128205,0.2903600464576075
56.53333333333333,0.2915214866434379
56.61538461538461,0.2915214866434379
56.697435897435895,0.29268292682926833
56.77948717948718,0.29268292682926833
56.86153846153846,0.29384436701509875
56.94358974358974,0.29500580720092917
57.02564102564103,0.2961672473867596
57.10769230769231,0.2961672473867596
57.18974358974359,0.29732868757259
57.271794871794874,0.29849012775842043
57.353846153846156,0.29965156794425085
57.43589743589744,0.30081300813008127
57.51794871794872,0.3019744483159117
57.6,0.3019744483159117
57.68205128205128,0.3019744483159117
57.764102564102565,0.3031358885017421
57.84615384615385,0.30429732868757253
57.92820512820513,0.30545876887340295
58.01025641025641,0.30545876887340295
58.09230769230769,0.30545876887340295
58.174358974358974,0.30545876887340295
58.256410256410255,0.30545876887340295
58.33846153846154,0.30545876887340295
58.42051282051282,0.30429732868757253
58.5025641025641,0.30429732868757253
58.58461538461538,0.3019744483159117
58.666666666666664,0.3019744483159117
58.748717948717946,0.29965156794425085
58.83076923076923,0.29965156794425085
58.91282051282051,0.29732868757259
58.99487179487179,0.29500580720092917
59.07692307692308,0.29268292682926833
59.15897435897436,0.2915214866434379
59.241025641025644,0.2915214866434379
59.323076923076925,0.28919860627177707
59.40512820512821,0.2868757259001161
59.48717948717949,0.2857142857142857
59.56923076923077,0.2845528455284553
59.65128205128205,0.28222996515679444
59.733333333333334,0.28222996515679444
59.815384615384616,0.2799070847851335
59.8974358974359,0.2799070847851335
59.97948717948718,0.2799070847851335
60.06153846153846,0.27874564459930307
60.14358974358974,0.27874564459930307
60.225641025641025,0.27758420441347265
60.30769230769231,0.27758420441347265
60.38974358974359,0.2764227642276422
60.47179487179487,0.2752613240418118
60.55384615384615,0.2740998838559814
60.635897435897434,0.27293844367015097
60.717948717948715,0.27293844367015097
60.8,0.2706155632984901
60.88205128205128,0.2694541231126597
60.96410256410256,0.2682926829268293
61.04615384615385,0.26713124274099886
61.12820512820513,0.2624854819976772
61.21025641025641,0.2624854819976772
61.292307692307695,0.2624854819976772
61.37435897435898,0.25667828106852497
61.45641025641026,0.2520325203252032
61.53846153846154,0.2520325203252032
61.62051282051282,0.24854819976771192
61.702564102564104,0.2473867595818815
61.784615384615385,0.2473867595818815
61.86666666666667,0.24274099883855982
61.94871794871795,0.2415795586527294
62.03076923076923,0.23925667828106856
62.11282051282051,0.23809523809523814
62.194871794871794,0.23344947735191635
62.276923076923076,0.23344947735191635
62.35897435897436,0.2311265969802555
62.44102564102564,0.22996515679442509
62.52307692307692,0.22764227642276424
62.6051282051282,0.22764227642276424
62.687179487179485,0.22415795586527287
62.76923076923077,0.22415795586527287
62.85128205128205,0.2206736353077816
62.93333333333333,0.2195121951219512
63.01538461538462,0.21718931475029035
63.0974358974359,0.21718931475029035
63.17948717948718,0.2137049941927991
63.261538461538464,0.2137049941927991
63.343589743589746,0.21254355400696867
63.42564102564103,0.21138211382113825
63.50769230769231,0.2090592334494774
63.58974358974359,0.207897793263647
63.67179487179487,0.207897793263647
63.753846153846155,0.20673635307781646
63.83589743589744,0.20673635307781646
63.91794871794872,0.20557491289198604
64.0,0.20441347270615562
64.08205128205128,0.2032520325203252
64.16410256410256,0.2032520325203252
64.24615384615385,0.2032520325203252
64.32820512820513,0.2032520325203252
64.41025641025641,0.2032520325203252
64.49230769230769,0.2032520325203252
64.57435897435897,0.2032520325203252
64.65641025641025,0.2032520325203252
64.73846153846154,0.2032520325203252
64.82051282051282,0.2032520325203252
64.9025641025641,0.20441347270615562
64.98461538461538,0.20441347270615562
65.06666666666666,0.20557491289198604
65.14871794871794,0.20557491289198604
65.23076923076923,0.207897793263647
65.31282051282051,0.207897793263647
65.39487179487179,0.207897793263647
65.47692307692307,0.2090592334494774
65.55897435897435,0.21022067363530783
65.64102564102564,0.21138211382113825
65.72307692307692,0.21254355400696867
65.8051282051282,0.21254355400696867
65.88717948717948,0.21254355400696867
65.96923076923076,0.2137049941927991
66.05128205128206,0.2148664343786295
66.13333333333334,0.21718931475029035
66.21538461538462,0.21718931475029035
66.2974358974359,0.21718931475029035
66.37948717948719,0.21718931475029035
66.46153846153847,0.2195121951219512
66.54358974358975,0.2206736353077816
66.62564102564103,0.22183507549361203
66.70769230769231,0.22299651567944245
66.7897435897436,0.22415795586527287
66.87179487179488,0.22415795586527287
66.95384615384616,0.22648083623693382
67.03589743589744,0.22648083623693382
67.11794871794872,0.22880371660859466
67.2,0.22996515679442509
67.28205128205128,0.23344947735191635
67.36410256410257,0.23693379790940772
67.44615384615385,0.23344947735191635
67.52820512820513,0.24274099883855982
67.61025641025641,0.2752613240418118
67.6923076923077,0.2752613240418118
67.77435897435898,0.2845528455284553
67.85641025641026,0.29268292682926833
67.93846153846154,0.29268292682926833
68.02051282051282,0.3019744483159117
68.1025641025641,0.30545876887340295
68.18461538461538,0.3124274099883856
68.26666666666667,0.3124274099883856
68.34871794871795,0.3193960511033682
68.43076923076923,0.3193960511033682
68.51282051282051,0.32171893147502906
68.59487179487179,0.3228803716608595
68.67692307692307,0.3240418118466899
68.75897435897436,0.3252032520325203
68.84102564102564,0.3286875725900116
68.92307692307692,0.3286875725900116
69.0051282051282,0.329849012775842
69.08717948717948,0.3310104529616724
69.16923076923077,0.3310104529616724
69.25128205128205,0.33217189314750284
69.33333333333333,0.33217189314750284
69.41538461538461,0.33217189314750284
69.49743589743589,0.33217189314750284
69.57948717948717,0.33217189314750284
69.66153846153846,0.33217189314750284
69.74358974358974,0.33217189314750284
69.82564102564102,0.33217189314750284
69.9076923076923,0.33217189314750284
69.98974358974358,0.33217189314750284
70.07179487179488,0.33217189314750284
70.15384615384616,0.33217189314750284
70.23589743589744,0.33217189314750284
70.31794871794872,0.33217189314750284
70.4,0.3310104529616724
70.48205128205129,0.329849012775842
70.56410256410257,0.3286875725900116
70.64615384615385,0.3286875725900116
70.72820512820513,0.3252032520325203
70.81025641025641,0.3240418118466899
70.8923076923077,0.3193960511033682
70.97435897435898,0.3193960511033682
71.05641025641026,0.3124274099883856
71.13846153846154,0.3124274099883856
71.22051282051282,0.30429732868757253
71.3025641025641,0.30429732868757253
71.38461538461539,0.29268292682926833
71.46666666666667,0.29268292682926833
71.54871794871795,0.29268292682926833
71.63076923076923,0.2857142857142857
71.71282051282051,0.28919860627177707
71.7948717948718,0.27874564459930307
71.87692307692308,0.2799070847851335
71.95897435897436,0.27177700348432055
72.04102564102564,0.2706155632984901
72.12307692307692,0.26596980255516844
72.2051282051282,0.26596980255516844
72.28717948717949,0.26016260162601634
72.36923076923077,0.26016260162601634
72.45128205128205,0.2531939605110336
72.53333333333333,0.2531939605110336
72.61538461538461,0.24622531939605108
72.6974358974359,0.24854819976771192
72.77948717948718,0.2473867595818815
72.86153846153846,0.2473867595818815
72.94358974358974,0.24970963995354234
